,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
636,1,1,4.0,1047,0,2,45,450.0,0
637,0,1,3.8,505,0,2,35,450.0,113
638,1,1,3.6,55,0,2,49,200.0,0
639,0,1,3.9,264,0,2,33,200.0,114
640,0,1,3.8,133,0,2,81,300.0,115
641,1,1,0.0,0,0,2,33,100.0,0
642,0,1,3.9,286,0,2,35,500.0,116
643,1,1,4.4,343,0,2,33,100.0,0
644,0,1,3.6,66,0,2,33,150.0,117
645,0,1,3.4,10,0,2,33,100.0,0
646,0,1,3.8,61,0,2,38,300.0,0
647,1,1,3.8,70,0,2,251,500.0,0
648,0,1,3.6,28,0,2,62,300.0,118
649,0,1,3.8,70,0,2,33,100.0,119
650,0,1,3.8,28,0,2,63,150.0,120
651,0,1,3.5,15,0,2,224,250.0,0
652,0,1,3.8,131,0,2,29,250.0,121
653,1,1,3.8,19,0,2,33,150.0,0
654,0,1,3.7,237,0,2,149,200.0,122
655,0,1,3.3,6,0,2,3,500.0,123
656,0,1,4.1,201,0,2,80,300.0,124
657,0,1,2.8,506,0,2,25,500.0,0
658,1,1,4.1,520,0,2,59,300.0,0
659,1,1,0.0,0,0,2,5,150.0,0
660,0,1,3.8,104,0,2,47,300.0,125
661,1,1,3.7,88,0,2,3,300.0,0
662,0,1,3.6,95,0,2,158,150.0,0
663,0,1,3.7,136,0,2,141,600.0,126
664,0,1,3.8,101,0,2,47,400.0,127
665,0,1,4.2,60,0,2,80,200.0,128
666,1,1,3.9,88,0,2,33,250.0,0
667,1,1,3.5,8,0,2,33,200.0,0
668,1,1,3.4,145,0,2,61,300.0,0
669,0,1,3.6,46,0,2,110,500.0,129
670,0,1,3.4,22,0,2,33,200.0,130
671,0,1,3.9,57,0,2,80,200.0,131
672,1,1,3.8,189,0,2,33,300.0,0
673,1,1,3.7,22,0,2,63,500.0,0
674,0,1,3.6,18,0,2,144,250.0,0
675,0,1,3.7,73,0,2,47,400.0,132
676,1,1,3.8,39,0,2,64,350.0,0
677,0,1,3.9,540,0,2,36,800.0,133
678,1,1,3.6,71,0,2,221,250.0,0
679,0,1,3.6,24,0,2,182,250.0,134
681,1,1,3.5,11,0,2,80,300.0,0
682,1,1,3.4,9,0,2,252,350.0,0
683,1,1,3.5,12,0,2,49,500.0,0
684,0,1,3.8,120,0,2,101,250.0,135
685,0,1,3.0,82,0,2,80,300.0,136
686,0,1,3.5,88,0,2,112,350.0,137
688,0,1,4.0,17,0,2,33,150.0,0
689,1,1,0.0,0,0,2,71,400.0,0
690,0,1,3.0,87,0,2,133,600.0,138
691,0,1,3.4,14,0,2,33,300.0,139
692,1,1,3.5,31,0,2,5,200.0,0
693,1,1,3.5,17,0,2,33,300.0,0
694,0,1,4.2,415,0,2,28,500.0,140
695,0,1,3.3,128,0,2,38,300.0,141
696,1,1,4.1,94,0,2,33,100.0,0
697,1,1,3.8,64,0,2,72,250.0,0
698,1,1,3.7,65,0,2,74,300.0,0
699,0,1,3.4,7,0,2,38,250.0,142
700,1,1,3.3,5,0,2,33,350.0,0
701,1,1,3.5,52,0,2,33,300.0,0
702,0,1,2.7,123,0,2,63,200.0,143
703,0,1,3.0,290,0,2,103,450.0,144
704,0,1,3.7,59,0,2,132,200.0,0
705,1,1,3.7,130,0,2,33,200.0,0
706,0,1,2.8,91,0,2,30,400.0,145
707,0,1,3.3,12,0,2,29,300.0,16
708,0,1,3.5,80,0,2,207,250.0,146
709,0,1,3.9,441,0,2,112,400.0,147
710,1,1,3.4,10,0,2,5,250.0,0
711,1,1,3.5,12,0,2,104,100.0,0
712,1,1,3.4,7,0,2,104,100.0,0
713,1,1,3.4,8,0,2,77,300.0,0
715,1,1,3.2,9,0,2,29,300.0,0
716,1,1,3.6,47,0,2,104,150.0,0
717,1,1,3.1,29,0,2,5,150.0,0
724,0,1,3.8,66,0,2,114,300.0,148
725,0,1,3.1,28,0,2,29,200.0,0
726,1,1,3.2,4,0,2,63,200.0,0
727,1,1,3.3,7,0,2,81,200.0,0
728,1,1,3.2,5,0,2,221,250.0,0
729,1,1,3.1,6,0,2,82,100.0,0
730,1,1,3.3,17,0,2,34,200.0,0
731,1,1,3.0,27,0,2,253,200.0,0
732,1,1,3.1,9,0,2,29,200.0,0
733,1,1,3.3,4,0,2,254,200.0,0
736,1,1,0.0,0,0,2,108,80.0,0
737,1,1,0.0,0,0,2,33,150.0,0
738,1,1,0.0,0,0,2,5,100.0,0
739,1,1,3.7,21,0,2,105,150.0,0
740,1,1,3.6,22,0,2,128,300.0,0
741,1,1,3.0,15,0,2,38,300.0,0
753,1,1,0.0,0,0,2,33,150.0,0
754,1,1,0.0,0,0,2,96,300.0,0
755,1,1,0.0,0,0,2,84,150.0,0
757,0,1,3.4,19,0,2,3,200.0,0
758,0,1,3.4,8,0,30,217,250.0,60
760,0,1,3.6,84,0,2,71,250.0,149
761,1,1,4.0,42,0,2,158,300.0,0
762,1,1,0.0,0,0,2,63,100.0,0
763,0,1,3.0,213,0,2,212,400.0,150
764,0,1,2.9,11,0,2,5,500.0,151
765,0,1,3.8,58,0,2,86,300.0,152
766,1,1,4.2,725,3,2,76,350.0,0
767,0,1,3.9,750,1,0,148,500.0,153
768,1,1,3.8,166,1,0,4,600.0,0
769,1,1,4.4,4460,1,2,33,150.0,0
770,1,1,3.9,153,1,0,33,350.0,0
771,0,1,3.8,469,1,0,115,750.0,154
772,0,1,4.1,364,1,0,236,550.0,155
773,0,1,3.8,286,1,0,5,600.0,156
774,0,1,3.8,527,1,0,5,500.0,157
775,0,1,3.9,101,1,2,33,150.0,158
776,0,1,4.1,558,1,2,33,150.0,0
777,1,1,3.8,94,2,0,38,550.0,0
778,1,1,3.8,148,1,3,23,550.0,0
779,1,1,2.7,377,1,11,255,1100.0,0
780,1,1,3.9,206,1,2,135,450.0,0
781,0,1,3.3,5,1,28,112,800.0,0
782,1,1,3.9,100,1,2,71,300.0,0
783,0,1,4.2,444,1,2,33,100.0,159
784,1,1,3.9,133,1,0,256,650.0,0
785,0,1,4.0,219,1,4,24,600.0,83
786,1,1,4.2,253,1,2,33,250.0,0
787,1,1,3.4,51,1,2,257,350.0,0
788,1,1,3.7,61,1,0,258,600.0,0
789,0,1,3.8,155,2,0,259,400.0,160
790,0,1,3.9,233,3,0,202,800.0,161
791,0,1,3.7,264,2,0,91,750.0,162
792,1,1,3.9,66,1,0,33,400.0,0
793,1,1,4.1,238,1,2,33,600.0,0
794,0,1,3.8,58,1,2,53,150.0,163
795,0,1,3.9,47,1,2,33,200.0,164
796,0,1,3.5,155,1,2,47,400.0,165
797,0,1,4.1,176,1,0,185,800.0,166
798,0,1,3.7,93,1,2,104,200.0,167
799,1,1,3.8,124,1,2,260,300.0,0
800,0,1,4.3,275,1,2,33,100.0,0
801,1,1,4.2,254,1,2,33,150.0,0
802,1,1,4.1,177,1,2,33,100.0,0
803,0,1,3.7,23,3,2,222,300.0,168
804,0,1,4.0,132,1,2,63,200.0,0
805,0,1,3.6,35,3,2,184,300.0,169
806,0,1,3.8,74,1,2,71,300.0,170
807,0,1,3.9,38,1,2,53,200.0,171
808,0,1,3.6,172,7,0,38,700.0,0
809,0,1,3.4,4,1,0,160,500.0,172
810,0,1,0.0,0,1,2,27,300.0,0
811,0,1,3.9,543,1,2,149,300.0,0
812,1,1,4.0,52,1,2,33,300.0,0
813,1,1,3.7,217,1,0,136,450.0,0
814,1,1,2.9,34,1,0,129,750.0,0
815,1,1,3.3,6,1,2,261,300.0,0
816,0,1,3.6,15,1,2,33,100.0,0
817,1,1,3.9,111,1,0,262,700.0,0
818,0,1,3.8,133,1,2,34,200.0,173
819,1,1,3.8,39,3,2,3,250.0,0
820,1,1,4.0,64,1,2,33,200.0,0
821,1,1,3.6,16,2,2,33,300.0,0
822,0,1,3.8,25,1,2,195,350.0,0
823,1,1,3.6,8,2,0,6,800.0,0
824,1,1,3.3,6,1,0,71,450.0,0
825,1,1,3.2,14,3,2,33,250.0,0
826,1,1,3.6,46,1,2,137,450.0,0
827,1,1,3.8,148,1,2,74,150.0,0
828,0,1,3.7,21,2,2,33,300.0,0
829,1,1,0.0,0,2,28,263,550.0,0
830,1,1,3.8,55,9,22,264,300.0,0
833,0,1,3.7,67,4,0,5,700.0,0
834,0,1,3.7,31,2,2,3,300.0,174
835,1,1,3.3,4,3,2,33,250.0,0
836,1,1,3.2,4,1,2,76,100.0,0
838,1,1,3.9,26,1,2,34,300.0,0
839,0,1,3.7,57,1,2,211,200.0,175
840,0,1,3.2,71,1,2,57,600.0,176
842,1,1,3.6,22,1,2,144,150.0,0
844,1,1,3.2,8,2,2,29,150.0,0
845,1,1,0.0,0,1,2,149,100.0,0
851,0,1,3.2,11,1,2,147,150.0,177
852,0,1,3.6,17,1,2,121,300.0,0
853,1,1,0.0,0,1,2,29,160.0,0
854,1,1,0.0,0,1,2,71,150.0,0
855,1,0,3.8,977,0,32,244,1300.0,0
856,1,1,4.1,868,0,11,56,1200.0,0
857,1,1,3.7,43,0,33,38,700.0,0
858,1,1,3.3,62,0,17,71,800.0,0
859,1,1,3.1,30,0,17,79,1000.0,0
861,1,1,3.0,98,0,17,38,800.0,0
862,1,1,2.7,377,1,11,255,1100.0,0
863,0,0,4.4,2487,11,11,265,900.0,0
864,0,0,4.2,1964,11,0,266,1000.0,178
865,0,1,4.3,3178,11,0,32,750.0,179
866,0,1,3.3,455,11,0,231,550.0,180
867,1,1,3.1,19,11,0,267,800.0,0
868,1,0,4.7,3845,8,0,268,1600.0,0
869,1,1,4.3,353,8,0,221,1200.0,0
870,1,0,4.1,1234,8,0,263,800.0,0
871,0,0,4.1,1538,8,0,269,1000.0,181
872,1,0,3.9,49,8,0,270,900.0,0
873,0,0,3.8,756,8,0,5,1000.0,0
874,0,0,4.0,347,8,0,271,1000.0,0
875,1,1,0.0,0,8,4,10,600.0,0
876,1,0,4.0,165,8,0,112,1000.0,0
877,1,1,3.3,177,8,0,122,950.0,0
878,1,1,2.7,43,8,0,272,1000.0,0
879,0,1,3.0,102,12,0,71,600.0,182
880,0,1,3.8,54,11,4,273,500.0,183
881,1,0,4.0,200,11,4,12,700.0,0
882,0,1,3.9,102,11,4,274,450.0,184
883,1,1,0.0,0,11,4,95,600.0,0
884,0,1,3.7,171,11,4,10,300.0,185
885,0,1,3.7,37,11,4,95,400.0,186
886,0,1,3.9,40,11,34,275,400.0,187
887,1,1,3.9,125,11,4,276,500.0,0
888,0,1,3.9,49,11,4,10,600.0,188
889,1,1,3.6,19,11,4,18,900.0,0
890,1,1,3.8,69,11,35,20,700.0,0
891,1,1,3.9,52,11,4,277,700.0,0
892,0,1,3.6,18,11,9,278,900.0,189
893,1,1,3.9,78,11,4,10,350.0,0
894,1,0,3.6,39,11,1,279,800.0,0
895,0,1,2.7,48,11,5,280,650.0,190
896,1,1,3.6,13,11,4,10,700.0,0
898,1,1,3.3,14,11,1,281,700.0,0
899,1,1,3.7,9,11,4,282,400.0,0
901,1,1,0.0,0,11,2,283,500.0,0
902,0,1,4.1,46,8,4,284,600.0,191
903,1,1,4.0,129,8,4,12,600.0,0
904,0,1,0.0,0,8,4,285,450.0,192
905,0,0,3.9,727,8,4,286,800.0,193
906,1,1,0.0,0,8,4,10,600.0,0
907,1,1,4.1,521,8,4,287,550.0,0
908,0,1,4.1,203,8,5,134,650.0,194
909,0,0,4.4,4381,8,3,7,600.0,195
910,0,1,3.7,131,8,4,288,400.0,196
911,1,1,3.7,34,8,4,289,500.0,0
912,0,1,3.7,46,8,4,290,450.0,197
913,0,1,3.6,10,8,4,291,500.0,0
914,0,1,2.6,18,8,4,292,500.0,0
915,1,1,3.4,48,8,4,18,550.0,0
916,1,1,3.4,6,8,4,293,600.0,0
919,0,1,3.7,127,8,4,294,700.0,198
920,0,1,2.7,85,8,4,17,500.0,199
921,1,1,3.2,11,12,4,295,500.0,0
922,0,1,4.5,1178,12,7,296,500.0,0
923,0,1,3.7,335,12,0,297,800.0,0
924,0,1,3.8,254,12,0,298,800.0,200
925,0,1,3.6,21,11,2,299,400.0,201
926,0,1,3.8,20,8,2,300,400.0,0
927,0,1,4.1,63,8,13,220,300.0,202
928,0,1,4.0,244,12,2,301,400.0,0
929,0,1,3.4,9,8,13,302,400.0,203
930,0,1,3.6,113,8,13,303,400.0,204
931,0,1,3.7,5,8,13,304,400.0,205
932,0,1,2.9,255,12,2,5,250.0,0
933,0,1,4.5,549,12,9,50,400.0,0
934,0,1,4.1,775,12,2,80,300.0,0
935,0,1,3.9,38,12,13,33,250.0,0
936,0,1,3.6,208,8,13,305,300.0,206
937,0,1,4.1,739,8,7,79,500.0,207
938,0,1,3.8,310,11,2,5,400.0,208
939,0,1,3.3,42,12,2,63,500.0,209
940,0,1,4.0,126,12,2,5,150.0,210
941,0,1,4.1,427,11,13,89,500.0,211
942,0,1,4.0,197,12,2,5,300.0,0
943,0,1,4.1,601,12,2,306,700.0,212
944,0,1,3.9,488,8,13,307,400.0,213
945,0,1,4.0,396,11,2,71,400.0,0
946,0,1,3.6,474,12,2,30,450.0,0
947,0,1,2.9,172,12,2,38,300.0,214
948,0,1,3.1,175,11,2,128,250.0,0
949,0,1,4.0,939,12,0,308,600.0,0
950,0,1,3.9,173,12,2,309,250.0,215
951,0,1,3.9,77,11,2,5,400.0,216
952,0,1,3.9,326,12,4,310,200.0,0
953,0,1,3.3,212,8,2,311,350.0,217
954,0,1,4.1,464,12,2,312,300.0,0
955,0,1,3.3,628,11,7,46,450.0,218
956,0,1,3.6,518,8,0,71,400.0,219
957,0,1,3.9,70,11,9,69,350.0,220
958,0,1,3.9,62,8,2,313,300.0,221
959,0,1,0.0,0,12,2,314,200.0,222
960,0,1,0.0,0,12,2,5,300.0,223
961,0,1,4.4,819,3,9,43,400.0,0
962,0,1,2.6,171,12,0,315,450.0,224
963,0,1,3.9,158,11,13,316,400.0,0
964,0,1,3.4,14,8,13,5,200.0,0
965,0,0,4.2,1964,11,0,266,1000.0,225
966,0,1,3.7,207,12,2,79,300.0,226
967,0,1,4.0,138,11,7,29,650.0,227
968,0,1,3.3,455,11,0,231,550.0,228
969,0,1,3.9,14,8,13,185,400.0,0
970,0,1,3.4,13,11,0,38,600.0,229
971,0,1,3.8,181,11,34,233,600.0,230
972,0,1,3.6,140,11,2,317,200.0,231
973,0,1,3.2,44,12,2,38,300.0,232
974,0,1,3.6,43,8,2,318,300.0,233
975,0,1,2.7,159,8,2,27,750.0,109
976,0,1,3.4,76,11,2,38,450.0,234
977,0,1,3.6,16,8,21,319,100.0,0
978,0,1,3.5,74,11,2,5,400.0,235
979,0,1,3.9,20,12,13,54,200.0,0
980,0,1,3.7,9,8,13,31,400.0,236
981,0,1,4.1,51,8,13,80,200.0,237
982,0,1,3.5,53,11,2,38,350.0,238
983,0,1,3.1,28,12,13,320,400.0,0
984,0,1,3.2,166,11,2,141,600.0,0
985,0,1,3.9,50,11,2,321,400.0,239
986,0,1,3.7,128,11,13,298,400.0,240
988,0,1,3.6,8,11,13,58,500.0,241
989,0,1,2.9,126,12,2,79,300.0,242
990,0,1,3.4,24,8,13,322,150.0,243
991,0,1,4.0,952,3,2,55,400.0,244
992,0,1,3.4,51,13,2,47,400.0,0
993,0,1,3.8,472,11,2,57,600.0,245
994,0,0,4.0,739,11,0,320,800.0,246
995,0,1,4.0,117,11,0,71,500.0,0
996,0,1,3.9,255,12,0,231,500.0,247
997,0,1,4.0,1974,8,0,323,800.0,248
998,0,1,3.7,65,8,2,324,400.0,249
1000,0,0,4.2,1428,8,0,325,800.0,250
1001,0,1,3.3,39,12,36,5,400.0,251
1002,0,1,3.4,43,11,2,326,400.0,252
1003,0,1,3.7,13,8,13,26,200.0,253
1004,0,1,3.6,34,8,2,40,200.0,254
1005,0,1,2.9,345,12,13,327,450.0,255
1006,0,1,3.5,8,12,7,38,600.0,0
1007,0,1,3.8,23,8,2,197,150.0,0
1008,0,1,4.0,332,8,2,71,300.0,0
1009,0,0,4.0,199,8,2,133,700.0,256
1010,0,1,3.9,20,12,13,125,300.0,257
1011,0,1,0.0,0,8,0,261,600.0,258
1012,0,1,3.5,11,8,2,3,200.0,259
1013,0,1,3.9,437,8,2,35,400.0,260
1014,0,1,3.8,207,11,0,328,700.0,261
1015,0,0,4.4,4381,8,3,7,600.0,0
1016,0,1,3.8,55,11,2,71,300.0,0
1017,0,1,3.2,19,12,2,38,400.0,262
1018,0,1,4.0,597,11,2,5,400.0,263
1019,0,1,3.5,16,8,13,114,400.0,264
1020,0,1,3.6,35,8,2,38,200.0,265
1021,0,1,3.5,9,11,2,251,250.0,266
1022,0,1,3.0,102,12,0,71,600.0,0
1023,0,1,3.9,189,12,2,47,300.0,267
1024,0,1,3.7,131,8,4,288,400.0,0
1025,0,1,4.2,373,8,0,329,750.0,0
1026,0,1,3.9,435,12,0,330,650.0,268
1027,0,1,3.3,6,11,2,331,300.0,269
1028,0,1,4.1,292,12,0,332,700.0,0
1029,0,1,3.6,137,11,2,114,300.0,0
1030,0,1,3.2,133,11,0,333,500.0,0
1031,0,1,3.9,37,8,13,334,250.0,270
1032,0,1,3.7,170,8,2,335,200.0,0
1033,0,1,3.7,21,12,2,336,400.0,271
1034,0,1,3.6,794,11,0,68,550.0,272
1035,0,1,4.6,404,11,0,337,1000.0,0
1036,0,1,3.9,100,12,0,308,600.0,273
1037,0,1,3.9,38,8,15,186,300.0,0
1038,0,1,3.2,93,11,2,38,350.0,274
1039,0,1,3.3,58,12,2,29,300.0,0
1040,0,0,3.9,561,11,0,5,900.0,0
1041,0,0,3.9,486,12,4,338,700.0,0
1042,0,1,3.6,102,11,2,39,500.0,0
1043,0,1,3.5,89,11,2,233,500.0,275
1044,0,1,3.5,17,13,0,64,450.0,276
1045,0,1,3.9,320,11,0,38,650.0,277
1046,0,1,4.1,237,8,9,90,500.0,278
1047,0,1,3.8,37,11,2,214,250.0,0
1048,0,1,3.7,27,12,2,317,400.0,0
1049,0,0,3.9,1227,11,0,339,900.0,279
1050,0,1,3.9,32,12,12,26,500.0,0
1051,0,1,4.0,95,11,7,166,600.0,280
1052,0,0,4.1,1538,8,0,269,1000.0,281
1053,0,1,3.7,110,11,0,316,800.0,282
1054,0,1,3.2,45,11,7,148,400.0,283
1055,0,1,4.1,381,12,2,114,250.0,284
1056,0,1,3.8,87,11,13,214,100.0,0
1057,0,1,3.7,18,11,9,125,300.0,0
1058,0,1,3.9,251,11,7,28,500.0,285
1059,0,1,3.0,353,8,2,340,400.0,0
1060,0,1,4.0,205,8,7,233,450.0,286
1061,0,1,3.9,183,12,2,61,250.0,287
1062,0,1,3.9,99,11,9,43,400.0,0
1063,0,1,3.9,13,12,2,341,100.0,288
1064,0,1,4.1,260,8,2,5,300.0,0
1065,0,1,3.9,355,12,2,38,400.0,0
1066,0,1,4.1,83,12,2,342,400.0,0
1067,0,1,2.5,321,8,2,343,400.0,289
1068,0,1,3.9,362,12,0,5,600.0,0
1069,0,0,4.2,2166,8,27,344,1200.0,290
1070,0,1,3.7,43,12,0,231,550.0,0
1071,0,1,3.8,30,11,2,71,300.0,0
1072,0,1,4.0,182,8,16,67,400.0,0
1073,0,1,3.4,9,8,7,345,450.0,0
1074,0,1,3.8,265,11,7,333,400.0,291
1075,0,1,3.1,41,12,2,346,800.0,292
1076,0,0,3.8,500,11,0,347,1000.0,0
1077,0,1,3.1,7,8,13,348,400.0,293
1078,0,1,4.0,532,11,0,349,800.0,0
1079,0,1,3.4,23,12,7,350,300.0,0
1080,0,1,3.6,42,13,28,351,1500.0,294
1081,0,0,3.5,551,11,0,352,600.0,0
1082,0,1,3.9,100,8,2,34,200.0,0
1083,0,1,4.2,421,11,0,40,700.0,0
1084,0,1,3.1,38,8,2,353,300.0,0
1085,0,1,3.7,33,11,12,26,500.0,295
1086,0,1,3.7,662,8,0,354,650.0,0
1087,0,1,3.1,14,8,13,355,250.0,296
1088,0,1,3.8,54,11,2,356,500.0,297
1089,0,1,4.1,92,12,2,357,300.0,298
1090,0,1,3.4,22,11,13,63,300.0,299
1091,0,1,3.1,105,11,13,233,500.0,300
1092,0,1,3.5,8,8,2,263,500.0,301
1093,0,1,3.7,36,8,7,298,600.0,302
1094,0,1,3.7,14,11,9,50,300.0,0
1095,0,1,4.0,23,8,15,147,200.0,0
1096,0,1,4.2,2350,8,0,5,800.0,0
1097,0,1,0.0,0,11,2,71,250.0,0
1098,0,1,3.9,120,11,2,62,300.0,0
1099,0,1,3.9,49,11,4,10,600.0,0
1100,0,1,3.7,184,12,2,358,400.0,0
1101,0,0,3.6,225,11,0,68,700.0,303
1102,0,1,3.6,11,12,15,209,200.0,304
1104,0,1,4.0,35,12,29,359,300.0,305
1105,0,1,3.0,45,11,7,298,700.0,306
1106,0,1,3.2,56,11,2,101,250.0,0
1107,0,1,4.0,869,12,7,332,500.0,307
1108,0,1,3.2,34,11,2,360,300.0,0
1109,0,1,4.0,153,8,2,361,200.0,0
1110,0,1,3.7,139,11,2,146,400.0,0
1111,0,1,3.1,10,8,2,128,300.0,0
1112,0,1,0.0,0,11,0,362,600.0,0
1113,0,1,3.7,181,11,7,298,500.0,0
1114,0,1,3.9,669,12,0,5,500.0,308
1115,0,1,3.7,168,11,2,363,600.0,0
1116,0,1,3.4,17,3,2,29,100.0,0
1117,0,1,0.0,0,12,2,63,250.0,309
1118,0,1,3.8,170,11,2,364,250.0,0
1119,0,1,4.0,112,8,2,365,200.0,0
1120,0,1,3.0,43,11,2,366,500.0,0
1121,0,1,3.8,58,12,2,367,300.0,310
1122,0,1,3.7,80,8,2,368,400.0,311
1123,0,1,3.6,8,8,2,33,300.0,0
1124,0,1,4.0,167,3,2,71,400.0,0
1125,0,1,3.7,38,11,13,301,400.0,0
1126,0,1,3.8,29,11,25,189,400.0,0
1127,0,1,3.9,85,8,2,369,300.0,0
1128,0,1,2.6,473,12,2,100,600.0,312
1130,0,1,3.4,13,12,26,209,100.0,0
1131,0,1,3.7,217,8,0,263,500.0,0
1132,0,1,3.8,21,12,2,370,300.0,313
1133,0,1,3.6,192,12,7,371,450.0,0
1135,0,0,4.2,611,12,28,372,1500.0,314
1136,0,1,3.6,44,11,21,373,200.0,0
1137,0,1,3.1,68,11,2,47,250.0,0
1138,0,1,3.1,16,11,37,374,250.0,0
1139,0,1,4.0,166,11,7,27,750.0,315
1140,0,1,4.1,46,8,4,284,600.0,0
1141,0,1,3.3,57,11,2,375,250.0,0
1142,0,1,3.5,11,12,15,376,200.0,316
1143,0,0,4.4,2233,11,28,377,1200.0,0
1144,0,1,4.0,107,12,2,5,300.0,0
1145,0,1,4.2,306,12,7,378,600.0,0
1146,0,1,3.7,32,11,2,33,300.0,0
1147,0,1,0.0,0,8,9,125,300.0,0
1148,0,0,3.8,756,8,0,5,1000.0,0
1149,0,1,3.5,11,8,2,379,200.0,0
1150,0,1,3.7,30,11,0,263,800.0,0
1151,0,0,4.4,4309,8,38,380,1600.0,0
1152,0,1,4.0,212,11,2,5,400.0,0
1153,0,1,2.9,153,11,2,330,600.0,0
1154,0,1,4.0,827,12,0,369,500.0,0
1155,0,1,3.9,36,8,2,381,400.0,0
1156,0,1,4.0,256,11,2,35,500.0,0
1157,0,1,3.6,8,11,2,382,400.0,0
1158,0,1,3.9,40,11,34,275,400.0,0
1159,0,1,3.9,73,11,13,383,400.0,0
1160,0,1,4.2,169,8,4,384,600.0,0
1161,0,1,0.0,0,12,2,53,300.0,317
1162,0,1,4.1,586,8,0,308,700.0,0
1163,0,1,3.5,221,12,20,385,400.0,0
1164,0,1,2.9,22,8,7,38,400.0,318
1165,0,1,3.5,177,12,2,367,500.0,0
1166,0,1,3.9,347,8,0,31,600.0,0
1167,0,1,3.0,347,11,2,36,800.0,319
1168,0,1,3.9,385,8,2,133,600.0,0
1169,0,1,3.8,37,8,26,386,150.0,0
1170,0,1,3.2,18,8,19,387,300.0,0
1171,0,1,4.0,1305,8,0,380,750.0,0
1172,0,1,3.0,122,11,0,31,500.0,0
1173,0,1,3.5,47,8,2,71,300.0,0
1174,0,1,3.5,20,11,2,388,350.0,0
1175,0,1,3.4,7,8,13,69,200.0,0
1176,0,1,0.0,0,11,2,389,400.0,0
1177,0,1,4.3,539,8,2,390,300.0,0
1178,0,1,0.0,0,14,2,36,300.0,0
1179,0,0,3.9,681,11,0,391,800.0,0
1180,0,1,3.5,10,12,2,233,250.0,0
1181,0,1,3.8,106,8,7,392,350.0,0
1182,0,0,4.1,1025,11,0,5,1000.0,0
1183,0,1,0.0,0,12,2,393,300.0,320
1185,0,1,3.6,132,11,24,213,250.0,0
1186,0,1,3.7,26,11,4,18,900.0,321
1187,0,1,4.2,289,11,2,394,400.0,0
1188,0,1,3.9,407,8,0,38,500.0,0
1189,0,1,3.6,25,13,0,6,600.0,0
1190,0,1,3.9,201,11,2,38,250.0,0
1191,0,1,3.1,106,11,0,79,450.0,0
1192,0,1,3.7,37,11,4,95,400.0,0
1193,0,1,4.1,203,8,5,134,650.0,194
1194,0,1,3.1,320,8,0,395,600.0,0
1195,0,0,3.8,257,11,0,396,800.0,0
1196,0,1,3.8,9,12,12,397,450.0,0
1197,0,1,3.2,100,11,2,49,250.0,0
1198,0,1,3.6,34,11,2,104,100.0,0
1199,0,1,0.0,0,8,2,398,200.0,0
1200,0,1,3.2,4,11,34,190,250.0,0
1201,0,1,3.8,46,8,2,27,450.0,0
1202,0,1,0.0,0,12,2,5,300.0,0
1203,0,1,3.9,102,11,4,274,450.0,0
1204,0,0,4.2,237,8,3,399,600.0,0
1205,0,1,3.7,108,11,2,388,600.0,0
1206,0,1,3.9,34,8,0,181,750.0,0
1207,0,1,3.1,10,8,34,76,500.0,0
1209,0,1,3.3,8,8,13,298,600.0,0
1210,0,1,3.2,144,11,2,39,350.0,322
1211,0,1,3.5,97,8,0,68,600.0,0
1212,0,1,3.2,34,8,2,67,150.0,0
1213,0,0,4.2,1028,8,28,400,1100.0,0
1214,0,1,3.8,84,11,7,401,600.0,323
1215,0,1,2.8,165,11,2,402,450.0,0
1216,0,1,3.3,12,8,2,207,300.0,0
1217,0,1,2.9,57,11,2,105,400.0,0
1218,0,1,3.9,99,11,2,3,300.0,0
1220,0,1,3.9,141,11,15,140,300.0,0
1222,0,1,4.0,181,8,0,403,550.0,0
1223,0,1,0.0,0,12,26,404,300.0,324
1224,0,1,4.0,128,12,9,70,230.0,325
1225,0,1,3.8,171,8,2,5,250.0,0
1226,0,1,3.5,13,11,0,68,700.0,0
1227,0,1,3.6,9,11,2,245,250.0,0
1228,0,1,3.3,9,11,7,405,300.0,0
1229,0,1,3.5,8,12,9,70,130.0,0
1230,0,1,3.9,200,8,2,406,400.0,0
1231,0,1,3.6,33,11,0,185,600.0,0
1232,0,1,3.0,114,11,0,53,1000.0,0
1233,0,1,3.5,12,12,2,63,300.0,0
1234,0,1,3.6,26,8,0,38,600.0,0
1235,0,1,3.6,15,11,0,407,500.0,0
1236,0,1,3.6,46,11,0,263,600.0,0
1237,0,1,3.7,48,12,2,408,350.0,326
1239,0,1,3.7,98,8,0,85,500.0,0
1240,0,1,3.8,146,8,0,53,600.0,0
1242,0,1,3.7,16,11,0,409,700.0,0
1244,0,1,0.0,0,12,2,109,350.0,327
1245,0,1,4.2,248,12,29,191,500.0,328
1247,0,1,3.7,67,12,7,33,150.0,0
1248,0,1,3.3,15,11,2,63,350.0,0
1249,0,0,4.1,583,8,28,410,1200.0,0
1250,0,1,3.7,42,8,2,38,500.0,0
1251,0,1,3.5,8,8,2,411,250.0,0
1252,0,1,3.1,19,11,2,63,300.0,0
1253,0,1,3.7,171,11,4,10,300.0,0
1254,0,1,3.1,59,12,2,412,400.0,0
1255,0,1,3.1,4,8,13,63,300.0,329
1256,0,1,3.0,7,8,13,413,300.0,330
